Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,New_cases_roll7,New_deaths_roll7,CFR_roll7,Variant_phase,ISO3,COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,CFR_roll7_clean,population,cases_per_million,deaths_per_million
2021-04-28,CL,Chile,AMR,4158.0,1179772,45.0,26020,6191.0,100.42857142857144,0.0162217043173269,Alpha,CHL,,8261269.142857143,,6692254.942857143,14953524.085714286,77.8,43.114285714285714,,34.68571428571428,,,0.0162217043173269,19212000,322.24651259629394,5.227387644626871
2021-04-29,CL,Chile,AMR,4499.0,1184271,53.0,26073,6124.0,102.85714285714286,0.0167957450779135,Alpha,CHL,,8330832.857142857,,6733075.257142857,15063908.114285717,78.4,43.48571428571429,,34.91428571428571,,,0.0167957450779135,19212000,318.7591088902769,5.353796734183992
2021-04-30,CL,Chile,AMR,6720.0,1190991,174.0,26247,6095.857142857143,102.14285714285714,0.0167561107075062,Alpha,CHL,,8400396.57142857,,6773895.571428572,15174292.142857144,79.0,43.85714285714285,,35.142857142857146,,,0.0167561107075062,19212000,317.2942506171738,5.316617590196603
2021-05-01,CL,Chile,AMR,7254.0,1198245,106.0,26353,6049.0,101.71428571428572,0.0168150579788867,Alpha,CHL,,8469960.285714285,,6814715.885714286,15284676.171428572,79.6,44.22857142857143,,35.371428571428574,,,0.0168150579788867,19212000,314.8552987716011,5.294310103804171
2021-05-02,CL,Chile,AMR,6510.0,1204755,104.0,26457,5992.0,102.14285714285714,0.0170465382414648,Alpha,CHL,,8539524.0,,6855536.2,15395060.2,80.2,44.6,,35.6,,,0.0170465382414648,19212000,311.8884030814075,5.316617590196603
2021-05-03,CL,Chile,AMR,6165.0,1210920,104.0,26561,5912.0,100.71428571428572,0.0170355693021457,Alpha,CHL,,8609087.714285715,,6896356.514285714,15505444.228571428,80.8,44.971428571428575,,35.82857142857143,,,0.0170355693021457,19212000,307.72433895481987,5.242259302221826
2021-05-04,CL,Chile,AMR,4895.0,1215815,98.0,26659,5743.0,97.71428571428572,0.0170145021268127,Alpha,CHL,,8678651.42857143,,6937176.828571429,15615828.257142857,81.4,45.34285714285714,,36.05714285714286,,,0.0170145021268127,19212000,298.9277534874037,5.086106897474792
2021-05-05,CL,Chile,AMR,3249.0,1219064,37.0,26696,5613.142857142857,96.57142857142856,0.017204520004072,Alpha,CHL,,8748215.142857144,,6977997.142857143,15726212.285714284,82.0,45.71428571428572,,36.285714285714285,,,0.017204520004072,19212000,292.1685851104964,5.02662026709497
2021-05-06,CL,Chile,AMR,3885.0,1222949,30.0,26726,5525.428571428572,93.28571428571428,0.0168829825740731,Alpha,CHL,,8817778.857142856,,7018817.457142857,15836596.314285714,82.6,46.08571428571429,,36.51428571428571,,,0.0168829825740731,19212000,287.6029862288451,4.855596204752982
2021-05-07,CL,Chile,AMR,6299.0,1229248,169.0,26895,5465.285714285715,92.57142857142856,0.0169380766918472,Alpha,CHL,,8887342.57142857,,7059637.771428571,15946980.342857145,83.2,46.457142857142856,,36.74285714285714,,,0.0169380766918472,19212000,284.47250230510696,4.818417060765593
2021-05-08,CL,Chile,AMR,6530.0,1235778,109.0,27004,5361.857142857143,93.0,0.017344736631764,Alpha,CHL,,8956906.285714285,,7100458.085714286,16057364.371428572,83.8,46.82857142857143,,36.971428571428575,,,0.017344736631764,19212000,279.088962255733,4.840724547158026
2021-05-09,CL,Chile,AMR,6198.0,1241976,97.0,27101,5317.285714285715,92.0,0.0173020606646785,Alpha,CHL,,9026470.0,,7141278.4,16167748.4,84.4,47.2,,37.2,,,0.0173020606646785,19212000,276.76898367091997,4.788673745575682
2021-05-10,CL,Chile,AMR,5493.0,1247469,117.0,27218,5221.285714285715,93.85714285714286,0.0179758680128047,Alpha,CHL,,9096033.714285716,,7182098.714285715,16278132.42857143,85.0,47.57142857142857,,37.42857142857143,,,0.0179758680128047,19212000,271.7721067190149,4.885339519942893
2021-05-11,CL,Chile,AMR,5339.0,1252808,100.0,27318,5284.714285714285,94.14285714285714,0.0178141810612818,Alpha,CHL,,9165597.42857143,,7222919.028571429,16388516.457142858,85.6,47.94285714285714,,37.65714285714286,,,0.0178141810612818,19212000,275.073614705095,4.900211177537848
2021-05-12,CL,Chile,AMR,3738.0,1256546,38.0,27356,5354.571428571428,94.28571428571428,0.0176084520569873,Alpha,CHL,,9235161.142857144,,7263739.342857143,16498900.485714288,86.2,48.31428571428572,,37.885714285714286,,,0.0176084520569873,19212000,278.70973498706167,4.907647006335326
2021-05-13,CL,Chile,AMR,3902.0,1260448,28.0,27384,5357.0,94.0,0.0175471345902557,Alpha,CHL,,9304724.857142858,,7304559.657142857,16609284.514285712,86.8,48.68571428571428,,38.114285714285714,,,0.0175471345902557,19212000,278.8361440766188,4.89277534874037
2021-05-14,CL,Chile,AMR,6153.0,1266601,136.0,27520,5336.142857142857,89.28571428571429,0.0167322571145557,Alpha,CHL,,9374288.57142857,,7345379.971428571,16719668.542857142,87.4,49.05714285714286,,38.34285714285714,,,0.0167322571145557,19212000,277.750513072187,4.647392998423604
2021-05-15,CL,Chile,AMR,6915.0,1273516,127.0,27647,5391.142857142857,91.85714285714286,0.0170385288038581,Alpha,CHL,,9443852.285714284,,7386200.285714285,16830052.57142857,88.0,49.42857142857143,,38.57142857142857,,,0.0170385288038581,19212000,280.61330715921594,4.781237916778204
2021-05-16,CL,Chile,AMR,6736.0,1280252,87.0,27734,5468.0,90.42857142857144,0.0165377782422405,Alpha,CHL,,9513416.0,,7427020.6,16940436.6,88.6,49.8,,38.8,,,0.0165377782422405,19212000,284.613783052259,4.706879628803428
2021-05-17,CL,Chile,AMR,6296.0,1286548,98.0,27832,5582.714285714285,87.71428571428571,0.0157117633511604,Alpha,CHL,,9582979.714285716,,7467840.914285715,17050820.62857143,89.2,50.17142857142857,,39.02857142857143,,,0.0157117633511604,19212000,290.58475357663366,4.565598881651349
2021-05-18,CL,Chile,AMR,5548.0,1292096,102.0,27934,5612.571428571428,88.0,0.0156790877621665,Alpha,CHL,,9652543.42857143,,7508661.228571429,17161204.657142855,89.8,50.54285714285714,,39.25714285714286,,,0.0156790877621665,19212000,292.13884179530646,4.580470539246304
2021-05-19,CL,Chile,AMR,3766.0,1295862,31.0,27965,5616.571428571428,87.0,0.0154898768949028,Alpha,CHL,,9722107.142857144,,7549481.542857143,17271588.685714286,90.4,50.91428571428571,,39.48571428571429,,,0.0154898768949028,19212000,292.3470450016359,4.52841973766396
2021-05-20,CL,Chile,AMR,4767.0,1300629,32.0,27997,5740.142857142857,87.57142857142857,0.0152559667504541,Alpha,CHL,,9791670.857142858,,7590301.857142857,17381972.714285713,91.0,51.285714285714285,,39.71428571428572,,,0.0152559667504541,19212000,298.7790369114541,4.558163052853871
2021-05-21,CL,Chile,AMR,7682.0,1308311,172.0,28169,5958.571428571428,92.71428571428572,0.0155598177894989,Alpha,CHL,,9861234.57142857,,7631122.171428571,17492356.742857143,91.6,51.65714285714286,,39.94285714285714,,,0.0155598177894989,19212000,310.14841914279765,4.8258528895630715
2021-05-22,CL,Chile,AMR,7602.0,1315913,121.0,28290,6056.714285714285,91.85714285714286,0.0151661674175059,Alpha,CHL,,9930798.285714284,,7671942.485714286,17602740.77142857,92.2,52.02857142857143,,40.17142857142857,,,0.0151661674175059,19212000,315.2568335266649,4.781237916778204
2021-05-23,CL,Chile,AMR,7500.0,1323413,96.0,28386,6165.857142857143,93.14285714285714,0.0151062301614883,Alpha,CHL,,10000362.0,,7712762.8,17713124.8,92.8,52.4,,40.4,,,0.0151062301614883,19212000,320.9378067279379,4.848160375955503
2021-05-24,CL,Chile,AMR,6505.0,1329918,132.0,28518,6195.714285714285,98.0,0.0158173852893705,Alpha,CHL,,10069925.714285716,,7753583.114285715,17823508.828571428,93.4,52.77142857142857,,40.62857142857143,,,0.0158173852893705,19212000,322.4918949466107,5.100978555069748
2021-05-25,CL,Chile,AMR,5343.0,1335261,30.0,28548,6166.428571428572,87.71428571428571,0.0142244874319471,Alpha,CHL,,10139489.42857143,,7794403.428571429,17933892.85714286,94.0,53.14285714285714,,40.85714285714285,,,0.0142244874319471,19212000,320.9675500431278,4.565598881651349
2021-05-26,CL,Chile,AMR,4160.0,1339421,37.0,28585,6222.714285714285,88.57142857142857,0.0142335682637342,Alpha,CHL,,10209053.142857144,,7835223.742857143,18044276.885714285,94.6,53.51428571428571,,41.08571428571429,,,0.0142335682637342,19212000,323.89726658933404,4.610213854436215
2021-05-27,CL,Chile,AMR,5197.0,1344618,39.0,28624,6284.142857142857,89.57142857142857,0.0142535633908477,Alpha,CHL,,10278616.857142858,,7876044.057142857,18154660.91428572,95.2,53.885714285714286,,41.31428571428572,,,0.0142535633908477,19212000,327.0946729722495,4.66226465601856
2021-05-28,CL,Chile,AMR,8105.0,1352723,185.0,28809,6344.571428571428,91.42857142857144,0.0144105196793659,Alpha,CHL,,10348180.57142857,,7916864.371428572,18265044.942857143,95.8,54.25714285714286,,41.54285714285714,,,0.0144105196793659,19212000,330.24002855358253,4.758930430385772
2021-05-29,CL,Chile,AMR,8658.0,1361381,119.0,28928,6495.428571428572,91.14285714285714,0.0140318465734142,Alpha,CHL,,10417744.285714284,,7957684.685714286,18375428.971428573,96.4,54.62857142857143,,41.77142857142857,,,0.0140318465734142,19212000,338.09226376371913,4.744058772790815
2021-05-30,CL,Chile,AMR,8375.0,1369756,119.0,29047,6620.428571428572,94.42857142857144,0.0142632112724683,Alpha,CHL,CHL,10487308.0,,7998505.0,18485813.0,97.0,55.0,,42.0,2020-12-21,2023-12-29,0.0142632112724683,19212000,344.59861396151217,4.915082835132805
2021-05-31,CL,Chile,AMR,7751.0,1377507,121.0,29168,6798.428571428572,92.85714285714286,0.0136586185883292,Alpha,CHL,,10546923.5,,8086604.428571428,18633527.92857143,97.75,55.32142857142857,,42.46428571428572,,,0.0136586185883292,19212000,353.86365664316946,4.833288718360548
2021-06-01,CL,Chile,AMR,6839.0,1384346,132.0,29300,7012.142857142857,107.42857142857144,0.0153203626362432,Alpha,CHL,,10606539.0,,8174703.857142857,18781242.85714286,98.5,55.642857142857146,,42.92857142857143,,,0.0153203626362432,19212000,364.98765652419615,5.591743255703282
2021-06-02,CL,Chile,AMR,5011.0,1389357,44.0,29344,7133.714285714285,108.42857142857144,0.0151994553027875,Alpha,CHL,,10666154.5,,8262803.285714285,18928957.785714287,99.25,55.96428571428572,,43.392857142857146,,,0.0151994553027875,19212000,371.31554683084977,5.643794057285627
2021-06-03,CL,Chile,AMR,5616.0,1394973,41.0,29385,7193.571428571428,108.71428571428572,0.0151126998311984,Alpha,CHL,,10725770.0,,8350902.714285715,19076672.71428572,100.0,56.285714285714285,,43.85714285714285,,,0.0151126998311984,19212000,374.43115909699293,5.6586657148805815
2021-06-04,CL,Chile,AMR,8128.0,1403101,213.0,29598,7196.857142857143,112.71428571428572,0.0156615983167255,Alpha,CHL,,10785385.5,,8439002.142857144,19224387.64285714,100.75,56.60714285714285,,44.32142857142857,,,0.0156615983167255,19212000,374.60218315933497,5.866868921209958
2021-06-05,CL,Chile,AMR,8245.0,1411346,98.0,29696,7137.857142857143,109.71428571428572,0.0153707595316721,Alpha,CHL,,10845001.0,,8527101.57142857,19372102.57142857,101.5,56.92857142857143,,44.785714285714285,,,0.0153707595316721,19212000,371.5311858659766,5.710716516462925
2021-06-06,CL,Chile,AMR,8920.0,1420266,120.0,29816,7215.714285714285,109.85714285714286,0.015224707978618,Alpha,CHL,,10904616.5,,8615201.0,19519817.5,102.25,57.25,,45.25,,,0.015224707978618,19212000,375.58371256060195,5.718152345260403
2021-06-07,CL,Chile,AMR,7690.0,1427956,121.0,29937,7207.0,109.85714285714286,0.0152431168110368,Alpha,CHL,,10964232.0,,8703300.42857143,19667532.42857143,103.0,57.57142857142857,,45.71428571428572,,,0.0152431168110368,19212000,375.13012700395586,5.718152345260403
2021-06-08,CL,Chile,AMR,6928.0,1434884,121.0,30058,7219.714285714285,108.28571428571428,0.0149986149036368,Alpha,CHL,,11023847.5,,8791399.857142856,19815247.35714286,103.75,57.892857142857146,,46.17857142857143,,,0.0149986149036368,19212000,375.79191576693137,5.636358228488147
2021-06-09,CL,Chile,AMR,5533.0,1440417,46.0,30104,7294.285714285715,108.57142857142856,0.0148844496670583,Alpha,CHL,,11083463.0,,8879499.285714285,19962962.285714287,104.5,58.21428571428572,,46.642857142857146,,,0.0148844496670583,19212000,379.6734183992148,5.651229886083102
2021-06-10,CL,Chile,AMR,5353.0,1445770,37.0,30141,7256.714285714285,108.0,0.0148827686674409,Alpha,CHL,,11143078.5,,8967598.714285715,20110677.21428572,105.25,58.535714285714285,,47.10714285714286,,,0.0148827686674409,19212000,377.71779542547813,5.621486570893191
2021-06-11,CL,Chile,AMR,7708.0,1453478,198.0,30339,7196.714285714285,105.85714285714286,0.0147090934354963,Alpha,CHL,,11202694.0,,9055698.142857142,20258392.14285714,106.0,58.85714285714286,,47.57142857142857,,,0.0147090934354963,19212000,374.5947473305374,5.509949138931026
2021-06-12,CL,Chile,AMR,7941.0,1461419,133.0,30472,7153.285714285715,110.85714285714286,0.015497373834202,Alpha,CHL,,11262309.5,,9143797.57142857,20406107.07142857,106.75,59.17857142857143,,48.035714285714285,,,0.015497373834202,19212000,372.33425537610424,5.770203146842747
2021-06-13,CL,Chile,AMR,7573.0,1468992,107.0,30579,6960.857142857143,109.0,0.0156589910930509,Alpha,CHL,,11321925.0,,9231897.0,20553822.0,107.5,59.5,,48.5,,,0.0156589910930509,19212000,362.3181939859017,5.673537372475535
2021-06-14,CL,Chile,AMR,7481.0,1476473,128.0,30707,6931.0,110.0,0.0158707257250036,Alpha,CHL,,11381540.5,,9319996.42857143,20701536.92857143,108.25,59.82142857142857,,48.96428571428572,,,0.0158707257250036,19212000,360.76410576722884,5.725588174057881
2021-06-15,CL,Chile,AMR,6190.0,1482663,97.0,30804,6825.571428571428,106.57142857142856,0.0156135540718725,Alpha,CHL,,11441156.0,,9408095.857142856,20849251.85714286,109.0,60.142857142857146,,49.42857142857143,,,0.0156135540718725,19212000,355.2764641146902,5.547128282918413
2021-06-16,CL,Chile,AMR,4576.0,1487239,61.0,30865,6688.857142857143,108.71428571428572,0.0162530434411174,Alpha,CHL,,11500771.5,,9496195.285714284,20996966.785714287,109.75,60.46428571428572,,49.892857142857146,,,0.0162530434411174,19212000,348.160375955504,5.6586657148805815
2021-06-17,CL,Chile,AMR,4322.0,1491561,57.0,30922,6541.571428571428,111.57142857142856,0.0170557533139699,Alpha,CHL,,11560387.0,,9584294.714285716,21144681.71428572,110.5,60.785714285714285,,50.35714285714286,,,0.0170557533139699,19212000,340.4940364653044,5.807382290830135
2021-06-18,CL,Chile,AMR,6670.0,1498231,218.0,31140,6393.285714285715,114.42857142857144,0.0178982414586731,Alpha,CHL,,11620002.5,,9672394.142857142,21292396.64285714,111.25,61.10714285714286,,50.82142857142857,,,0.0178982414586731,19212000,332.7756461735225,5.956098866779692
2021-06-19,CL,Chile,AMR,6770.0,1505001,119.0,31259,6226.0,112.42857142857144,0.0180579138176311,Alpha,CHL,,11679618.0,,9760493.57142857,21440111.57142857,112.0,61.42857142857143,,51.285714285714285,,,0.0180579138176311,19212000,324.068290651676,5.8519972636150035
2021-06-20,CL,Chile,AMR,6274.0,1511275,133.0,31392,6040.428571428572,116.14285714285714,0.0192275855544781,Alpha,CHL,,11739233.5,,9848593.0,21587826.5,112.75,61.75,,51.75,,,0.0192275855544781,19212000,314.4091490437524,6.045328812349425
2021-06-21,CL,Chile,AMR,5743.0,1517018,121.0,31513,5792.142857142857,115.14285714285714,0.0198791466272043,Alpha,CHL,,11798849.0,,9936692.42857143,21735541.42857143,113.5,62.07142857142857,,52.21428571428572,,,0.0198791466272043,19212000,301.48567859373605,5.99327801076708
2021-06-22,CL,Chile,AMR,5205.0,1522223,132.0,31645,5651.428571428572,120.14285714285714,0.0212588473205257,Alpha,CHL,,11858464.5,,10024791.857142856,21883256.35714286,114.25,62.392857142857146,,52.67857142857143,,,0.0212588473205257,19212000,294.16138722822046,6.2535320186788015
2021-06-23,CL,Chile,AMR,3440.0,1525663,45.0,31690,5489.142857142857,117.85714285714286,0.021470955652717,Alpha,CHL,,11918080.0,,10112891.285714284,22030971.285714287,115.0,62.71428571428572,,53.14285714285714,,,0.021470955652717,19212000,285.71428571428567,6.134558757919158
2021-06-24,CL,Chile,AMR,2746.0,1528409,56.0,31746,5264.0,117.71428571428572,0.0223621363438992,Alpha,CHL,,11977695.5,,10200990.714285716,22178686.21428572,115.75,63.035714285714285,,53.60714285714286,,,0.0223621363438992,19212000,273.9954195294607,6.12712292912168
2021-06-25,CL,Chile,AMR,3463.0,1531872,51.0,31797,4805.857142857143,93.85714285714286,0.019529740495229,Alpha,CHL,,12037311.0,,10289090.142857142,22326401.14285714,116.5,63.35714285714286,,54.07142857142857,,,0.019529740495229,19212000,250.14871657594958,4.885339519942893
2021-06-26,CL,Chile,AMR,5599.0,1537471,215.0,32012,4638.571428571428,107.57142857142856,0.0231906375115491,Alpha,CHL,,12096926.5,,10377189.57142857,22474116.07142857,117.25,63.67857142857143,,54.535714285714285,,,0.0231906375115491,19212000,241.44136105410308,5.599179084500758
2021-06-27,CL,Chile,AMR,5171.0,1542642,151.0,32163,4481.0,110.14285714285714,0.0245799725826505,Alpha,CHL,CHL,12156542.0,,10465289.0,22621831.0,118.0,64.0,,55.0,2020-12-21,2023-12-29,0.0245799725826505,19212000,233.23964189048513,5.733024002855358
2021-06-28,CL,Chile,AMR,4461.0,1547103,135.0,32298,4297.857142857143,112.14285714285714,0.0260927372444739,Alpha,CHL,,12174305.82142857,,10525275.32142857,22699581.14285714,118.42857142857144,64.07142857142857,,55.32142857142857,,,0.0260927372444739,19212000,223.70690937211862,5.837125606020047
2021-06-29,CL,Chile,AMR,4034.0,1551137,156.0,32454,4130.571428571428,115.57142857142856,0.0279795254893823,Alpha,CHL,,12192069.642857144,,10585261.642857144,22777331.285714287,118.85714285714286,64.14285714285714,,55.642857142857146,,,0.0279795254893823,19212000,214.99955385027215,6.015585497159512
2021-06-30,CL,Chile,AMR,2637.0,1553774,35.0,32489,4015.857142857143,114.14285714285714,0.0284230372452065,Alpha,CHL,,12209833.464285716,,10645247.964285716,22855081.42857143,119.28571428571428,64.21428571428571,,55.96428571428572,,,0.0284230372452065,19212000,209.0285833258975,5.941227209184735
2021-07-01,CL,Chile,AMR,2128.0,1555902,56.0,32545,3927.571428571429,114.14285714285714,0.0290619430400465,Delta,CHL,,12227597.285714284,,10705234.285714284,22932831.57142857,119.71428571428572,64.28571428571429,,56.285714285714285,,,0.0290619430400465,19212000,204.43324112905626,5.941227209184735
2021-07-02,CL,Chile,AMR,2655.0,1558557,43.0,32588,3812.142857142857,113.0,0.0296421210417837,Delta,CHL,,12245361.107142856,,10765220.607142856,23010581.71428572,120.14285714285714,64.35714285714286,,56.60714285714285,,,0.0296421210417837,19212000,198.4250914606942,5.881740578804914
2021-07-03,CL,Chile,AMR,4056.0,1562613,221.0,32809,3591.714285714286,113.85714285714286,0.0316999443162835,Delta,CHL,,12263124.92857143,,10825206.92857143,23088331.85714286,120.57142857142856,64.42857142857143,,56.92857142857143,,,0.0316999443162835,19212000,186.95160762618602,5.92635555158978
2021-07-04,CL,Chile,AMR,3848.0,1566461,164.0,32973,3402.714285714286,115.71428571428572,0.0340064654267601,Delta,CHL,,12280888.75,,10885193.25,23166082.0,121.0,64.5,,57.25,,,0.0340064654267601,19212000,177.11400612712293,6.023021325956991
2021-07-05,CL,Chile,AMR,3323.0,1569784,130.0,33103,3240.1428571428573,115.0,0.0354922622459327,Delta,CHL,,12298652.57142857,,10945179.57142857,23243832.14285714,121.42857142857144,64.57142857142857,,57.57142857142857,,,0.0354922622459327,19212000,168.65203295559323,5.985842181969602
2021-07-06,CL,Chile,AMR,2824.0,1572608,146.0,33249,3067.285714285714,113.57142857142856,0.0370266871594243,Delta,CHL,,12316416.392857144,,11005165.892857144,23321582.285714287,121.85714285714286,64.64285714285714,,57.892857142857146,,,0.0370266871594243,19212000,159.65468011064513,5.911483893994824
2021-07-07,CL,Chile,AMR,1857.0,1574465,39.0,33288,2955.8571428571427,114.14285714285714,0.0386158233048185,Delta,CHL,,12334180.214285716,,11065152.214285716,23399332.42857143,122.28571428571428,64.71428571428571,,58.21428571428572,,,0.0386158233048185,19212000,153.85473364861247,5.941227209184735
2021-07-08,CL,Chile,AMR,1871.0,1576336,40.0,33328,2919.1428571428573,111.85714285714286,0.0383184887931878,Delta,CHL,,12351944.035714284,,11125138.535714284,23477082.57142857,122.71428571428572,64.78571428571429,,58.535714285714285,,,0.0383184887931878,19212000,151.9437256476607,5.822253948425091
